username,text,likes,timestamp,tweet_hashtags/0,sentiment,polarity,subjectivity,neg,neu,pos,punct,tokenized,nonstop,stemmed
@DrakiErik,pride flag shark stickers used nurse shark drew back make prideflag pride shark stickers lgbtqia queer,0,2023-08-31 17:35:00+00:00,#prideflag,positive,0.0,0.0,0.0,0.745,0.255,pride flag shark stickers used nurse shark drew back make prideflag pride shark stickers lgbtqia queer,"['pride', 'flag', 'shark', 'stickers', 'used', 'nurse', 'shark', 'drew', 'back', 'make', 'prideflag', 'pride', 'shark', 'stickers', 'lgbtqia', 'queer']","['pride', 'flag', 'shark', 'stickers', 'used', 'nurse', 'shark', 'drew', 'back', 'make', 'prideflag', 'pride', 'shark', 'stickers', 'lgbtqia', 'queer']","['pride', 'flag', 'shark', 'sticker', 'use', 'nurs', 'shark', 'drew', 'back', 'make', 'prideflag', 'pride', 'shark', 'sticker', 'lgbtqia', 'queer']"
@zacharysergi,dream booktour one nightmare supernatural horror queer youngadult spookyseason book tinyghostpress see thread specific events head zacharysergicompersonalin,11,2023-08-31 17:12:00+00:00,#BookTour,negative,0.08333333333333333,0.3458333333333333,0.179,0.725,0.097,dream booktour one nightmare supernatural horror queer youngadult spookyseason book tinyghostpress see thread specific events head zacharysergicompersonalin,"['dream', 'booktour', 'one', 'nightmare', 'supernatural', 'horror', 'queer', 'youngadult', 'spookyseason', 'book', 'tinyghostpress', 'see', 'thread', 'specific', 'events', 'head', 'zacharysergicompersonalin']","['dream', 'booktour', 'one', 'nightmare', 'supernatural', 'horror', 'queer', 'youngadult', 'spookyseason', 'book', 'tinyghostpress', 'see', 'thread', 'specific', 'events', 'head', 'zacharysergicompersonalin']","['dream', 'booktour', 'one', 'nightmar', 'supernatur', 'horror', 'queer', 'youngadult', 'spookyseason', 'book', 'tinyghostpress', 'see', 'thread', 'specif', 'event', 'head', 'zacharysergicompersonalin']"
@GaylordLabs,ggaylords spacedust poppers iconic galactic gaylord essentials join queer nft community,1,2023-08-31 17:12:00+00:00,#queer,positive,0.5,0.5,0.0,0.82,0.18,ggaylords spacedust poppers iconic galactic gaylord essentials join queer nft community,"['ggaylords', 'spacedust', 'poppers', 'iconic', 'galactic', 'gaylord', 'essentials', 'join', 'queer', 'nft', 'community']","['ggaylords', 'spacedust', 'poppers', 'iconic', 'galactic', 'gaylord', 'essentials', 'join', 'queer', 'nft', 'community']","['ggaylord', 'spacedust', 'popper', 'icon', 'galact', 'gaylord', 'essenti', 'join', 'queer', 'nft', 'commun']"
@GGaylords,spacedust poppers iconic galactic gaylord essentials join queer nft community,2,2023-08-31 17:11:00+00:00,#queer,positive,0.5,0.5,0.0,0.804,0.196,spacedust poppers iconic galactic gaylord essentials join queer nft community,"['spacedust', 'poppers', 'iconic', 'galactic', 'gaylord', 'essentials', 'join', 'queer', 'nft', 'community']","['spacedust', 'poppers', 'iconic', 'galactic', 'gaylord', 'essentials', 'join', 'queer', 'nft', 'community']","['spacedust', 'popper', 'icon', 'galact', 'gaylord', 'essenti', 'join', 'queer', 'nft', 'commun']"
@myprideradio,join peterdarrant tonight 7pm chatting lovey mrgayeurope mrgaygreatbrit mrgayeurope mrgaygreatbritain pride lgbt lgbtq lgbtqia queer gay,3,2023-08-31 17:03:00+00:00,#mrgayeurope,positive,0.4166666666666667,0.5833333333333334,0.0,0.753,0.247,join peterdarrant tonight 7pm chatting lovey mrgayeurope mrgaygreatbrit mrgayeurope mrgaygreatbritain pride lgbt lgbtq lgbtqia queer gay,"['join', 'peterdarrant', 'tonight', '7pm', 'chatting', 'lovey', 'mrgayeurope', 'mrgaygreatbrit', 'mrgayeurope', 'mrgaygreatbritain', 'pride', 'lgbt', 'lgbtq', 'lgbtqia', 'queer', 'gay']","['join', 'peterdarrant', 'tonight', '7pm', 'chatting', 'lovey', 'mrgayeurope', 'mrgaygreatbrit', 'mrgayeurope', 'mrgaygreatbritain', 'pride', 'lgbt', 'lgbtq', 'lgbtqia', 'queer', 'gay']","['join', 'peterdarr', 'tonight', '7pm', 'chat', 'lovey', 'mrgayeurop', 'mrgaygreatbrit', 'mrgayeurop', 'mrgaygreatbritain', 'pride', 'lgbt', 'lgbtq', 'lgbtqia', 'queer', 'gay']"
@amphibifrens,pacalolo prints available postcard a5 a4 a3 sizes postcard 2 3 5 a5 5 a4 750 a3 10 3 shipping fee uk dm interested purchasing art artist artwork frog frogs frogart artforsale prints printartist lgbt lgbtq queer 22,1,2023-08-31 17:01:00+00:00,#art,positive,0.325,0.45,0.0,0.922,0.078,pacalolo prints available postcard a5 a4 a3 sizes postcard 2 3 5 a5 5 a4 75 a3 1 3 shipping fee uk dm interested purchasing art artist artwork frog frogs frogart artforsale prints printartist lgbt lgbtq queer 22,"['pacalolo', 'prints', 'available', 'postcard', 'a5', 'a4', 'a3', 'sizes', 'postcard', '2', '3', '5', 'a5', '5', 'a4', '75', 'a3', '1', '3', 'shipping', 'fee', 'uk', 'dm', 'interested', 'purchasing', 'art', 'artist', 'artwork', 'frog', 'frogs', 'frogart', 'artforsale', 'prints', 'printartist', 'lgbt', 'lgbtq', 'queer', '22']","['pacalolo', 'prints', 'available', 'postcard', 'a5', 'a4', 'a3', 'sizes', 'postcard', '2', '3', '5', 'a5', '5', 'a4', '75', 'a3', '1', '3', 'shipping', 'fee', 'uk', 'dm', 'interested', 'purchasing', 'art', 'artist', 'artwork', 'frog', 'frogs', 'frogart', 'artforsale', 'prints', 'printartist', 'lgbt', 'lgbtq', 'queer', '22']","['pacalolo', 'print', 'avail', 'postcard', 'a5', 'a4', 'a3', 'size', 'postcard', '2', '3', '5', 'a5', '5', 'a4', '75', 'a3', '1', '3', 'ship', 'fee', 'uk', 'dm', 'interest', 'purchas', 'art', 'artist', 'artwork', 'frog', 'frog', 'frogart', 'artforsal', 'print', 'printartist', 'lgbt', 'lgbtq', 'queer', '22']"
@amphibifrens,pacalolo prints available postcard a5 a4 a3 sizes postcard 2 3 5 a5 5 a4 750 a3 10 3 shipping fee uk dm interested purchasing art artist artwork frog frogs frogart artforsale prints printartist lgbt lgbtq queer 12,1,2023-08-31 17:01:00+00:00,#art,positive,0.325,0.45,0.0,0.922,0.078,pacalolo prints available postcard a5 a4 a3 sizes postcard 2 3 5 a5 5 a4 75 a3 1 3 shipping fee uk dm interested purchasing art artist artwork frog frogs frogart artforsale prints printartist lgbt lgbtq queer 12,"['pacalolo', 'prints', 'available', 'postcard', 'a5', 'a4', 'a3', 'sizes', 'postcard', '2', '3', '5', 'a5', '5', 'a4', '75', 'a3', '1', '3', 'shipping', 'fee', 'uk', 'dm', 'interested', 'purchasing', 'art', 'artist', 'artwork', 'frog', 'frogs', 'frogart', 'artforsale', 'prints', 'printartist', 'lgbt', 'lgbtq', 'queer', '12']","['pacalolo', 'prints', 'available', 'postcard', 'a5', 'a4', 'a3', 'sizes', 'postcard', '2', '3', '5', 'a5', '5', 'a4', '75', 'a3', '1', '3', 'shipping', 'fee', 'uk', 'dm', 'interested', 'purchasing', 'art', 'artist', 'artwork', 'frog', 'frogs', 'frogart', 'artforsale', 'prints', 'printartist', 'lgbt', 'lgbtq', 'queer', '12']","['pacalolo', 'print', 'avail', 'postcard', 'a5', 'a4', 'a3', 'size', 'postcard', '2', '3', '5', 'a5', '5', 'a4', '75', 'a3', '1', '3', 'ship', 'fee', 'uk', 'dm', 'interest', 'purchas', 'art', 'artist', 'artwork', 'frog', 'frog', 'frogart', 'artforsal', 'print', 'printartist', 'lgbt', 'lgbtq', 'queer', '12']"
@aashna_uk,darren acknowledges pride always roots protest hopes one day less political mirrorcouknewsuknewsbl blackpride manchesterpride lgbt lgbtq lgbtqia lgbtqiaplus representationmatters queer blackandqueer queerandproud aashnauk,0,2023-08-31 16:48:00+00:00,#blackpride,positive,-0.08333333333333333,0.08333333333333334,0.074,0.735,0.191,darren acknowledges pride always roots protest hopes one day less political mirrorcouknewsuknewsbl blackpride manchesterpride lgbt lgbtq lgbtqia lgbtqiaplus representationmatters queer blackandqueer queerandproud aashnauk,"['darren', 'acknowledges', 'pride', 'always', 'roots', 'protest', 'hopes', 'one', 'day', 'less', 'political', 'mirrorcouknewsuknewsbl', 'blackpride', 'manchesterpride', 'lgbt', 'lgbtq', 'lgbtqia', 'lgbtqiaplus', 'representationmatters', 'queer', 'blackandqueer', 'queerandproud', 'aashnauk']","['darren', 'acknowledges', 'pride', 'always', 'roots', 'protest', 'hopes', 'one', 'day', 'less', 'political', 'mirrorcouknewsuknewsbl', 'blackpride', 'manchesterpride', 'lgbt', 'lgbtq', 'lgbtqia', 'lgbtqiaplus', 'representationmatters', 'queer', 'blackandqueer', 'queerandproud', 'aashnauk']","['darren', 'acknowledg', 'pride', 'alway', 'root', 'protest', 'hope', 'one', 'day', 'less', 'polit', 'mirrorcouknewsuknewsbl', 'blackprid', 'manchesterprid', 'lgbt', 'lgbtq', 'lgbtqia', 'lgbtqiaplu', 'representationmatt', 'queer', 'blackandqu', 'queerandproud', 'aashnauk']"
@GreenmanOhio,lgbtq history 4 b aug 31 1975 sara ramirez actor singer tony award spamalot broadway 2005 greys anatomy 20062021 like 2021present philanthropist lgbtq activist nonbinary queer,3,2023-08-31 16:31:00+00:00,#LGBTQ,positive,0.0,0.0,0.0,0.786,0.214,lgbtq history 4 b aug 31 175 sara ramirez actor singer tony award spamalot broadway 25 greys anatomy 26221 like 221present philanthropist lgbtq activist nonbinary queer,"['lgbtq', 'history', '4', 'b', 'aug', '31', '175', 'sara', 'ramirez', 'actor', 'singer', 'tony', 'award', 'spamalot', 'broadway', '25', 'greys', 'anatomy', '26221', 'like', '221present', 'philanthropist', 'lgbtq', 'activist', 'nonbinary', 'queer']","['lgbtq', 'history', '4', 'b', 'aug', '31', '175', 'sara', 'ramirez', 'actor', 'singer', 'tony', 'award', 'spamalot', 'broadway', '25', 'greys', 'anatomy', '26221', 'like', '221present', 'philanthropist', 'lgbtq', 'activist', 'nonbinary', 'queer']","['lgbtq', 'histori', '4', 'b', 'aug', '31', '175', 'sara', 'ramirez', 'actor', 'singer', 'toni', 'award', 'spamalot', 'broadway', '25', 'grey', 'anatomi', '26221', 'like', '221present', 'philanthropist', 'lgbtq', 'activist', 'nonbinari', 'queer']"
@TalkShoe,buffly47sf7ms pro wrestling mothership featuring queer nerdz podcast music podcast shotgun wrestling radio jobbing josh course pro wrestling mothership podcast prowrestlingpodcast prowrestling wwe aew wrestlingpodcast queer,0,2023-08-31 16:13:00+00:00,#prowrestlingpodcast,neutral,0.0,0.0,0.0,1.0,0.0,buffly47sf7ms pro wrestling mothership featuring queer nerdz podcast music podcast shotgun wrestling radio jobbing josh course pro wrestling mothership podcast prowrestlingpodcast prowrestling wwe aew wrestlingpodcast queer,"['buffly47sf7ms', 'pro', 'wrestling', 'mothership', 'featuring', 'queer', 'nerdz', 'podcast', 'music', 'podcast', 'shotgun', 'wrestling', 'radio', 'jobbing', 'josh', 'course', 'pro', 'wrestling', 'mothership', 'podcast', 'prowrestlingpodcast', 'prowrestling', 'wwe', 'aew', 'wrestlingpodcast', 'queer']","['buffly47sf7ms', 'pro', 'wrestling', 'mothership', 'featuring', 'queer', 'nerdz', 'podcast', 'music', 'podcast', 'shotgun', 'wrestling', 'radio', 'jobbing', 'josh', 'course', 'pro', 'wrestling', 'mothership', 'podcast', 'prowrestlingpodcast', 'prowrestling', 'wwe', 'aew', 'wrestlingpodcast', 'queer']","['buffly47sf7m', 'pro', 'wrestl', 'mothership', 'featur', 'queer', 'nerdz', 'podcast', 'music', 'podcast', 'shotgun', 'wrestl', 'radio', 'job', 'josh', 'cours', 'pro', 'wrestl', 'mothership', 'podcast', 'prowrestlingpodcast', 'prowrestl', 'wwe', 'aew', 'wrestlingpodcast', 'queer']"
@PhillyUnnamed,trans horror blockers heads philly puff8 australian queer feature directed 17 year old trans neurodivergent woman shot predominantly queer nonbinary trans castcrew come support 930 1030pm ticket link info bio horrorfamily horrorcommunity phillyinquirer nbcphiladelphia phillydailynews thephillyvoice metrophilly phillyweekly,1,2023-08-31 16:07:00+00:00,#Trans,negative,0.05,0.1,0.087,0.849,0.064,trans horror blockers heads philly puff8 australian queer feature directed 17 year old trans neurodivergent woman shot predominantly queer nonbinary trans castcrew come support 3 13pm ticket link info bio horrorfamily horrorcommunity phillyinquirer nbcphiladelphia phillydailynews thephillyvoice metrophilly phillyweekly,"['trans', 'horror', 'blockers', 'heads', 'philly', 'puff8', 'australian', 'queer', 'feature', 'directed', '17', 'year', 'old', 'trans', 'neurodivergent', 'woman', 'shot', 'predominantly', 'queer', 'nonbinary', 'trans', 'castcrew', 'come', 'support', '3', '13pm', 'ticket', 'link', 'info', 'bio', 'horrorfamily', 'horrorcommunity', 'phillyinquirer', 'nbcphiladelphia', 'phillydailynews', 'thephillyvoice', 'metrophilly', 'phillyweekly']","['trans', 'horror', 'blockers', 'heads', 'philly', 'puff8', 'australian', 'queer', 'feature', 'directed', '17', 'year', 'old', 'trans', 'neurodivergent', 'woman', 'shot', 'predominantly', 'queer', 'nonbinary', 'trans', 'castcrew', 'come', 'support', '3', '13pm', 'ticket', 'link', 'info', 'bio', 'horrorfamily', 'horrorcommunity', 'phillyinquirer', 'nbcphiladelphia', 'phillydailynews', 'thephillyvoice', 'metrophilly', 'phillyweekly']","['tran', 'horror', 'blocker', 'head', 'philli', 'puff8', 'australian', 'queer', 'featur', 'direct', '17', 'year', 'old', 'tran', 'neurodiverg', 'woman', 'shot', 'predominantli', 'queer', 'nonbinari', 'tran', 'castcrew', 'come', 'support', '3', '13pm', 'ticket', 'link', 'info', 'bio', 'horrorfamili', 'horrorcommun', 'phillyinquir', 'nbcphiladelphia', 'phillydailynew', 'thephillyvoic', 'metrophilli', 'phillyweekli']"
@IvoryBoilerRoom,wants recap queer folk andrewdrimby message us queerasfolk queer ivorytowerboilerroom,4,2023-08-31 16:06:00+00:00,#queerasfolk,neutral,0.2,0.1,0.0,1.0,0.0,wants recap queer folk andrewdrimby message us queerasfolk queer ivorytowerboilerroom,"['wants', 'recap', 'queer', 'folk', 'andrewdrimby', 'message', 'us', 'queerasfolk', 'queer', 'ivorytowerboilerroom']","['wants', 'recap', 'queer', 'folk', 'andrewdrimby', 'message', 'us', 'queerasfolk', 'queer', 'ivorytowerboilerroom']","['want', 'recap', 'queer', 'folk', 'andrewdrimbi', 'messag', 'us', 'queerasfolk', 'queer', 'ivorytowerboilerroom']"
@nowtoronto,queer bars pillars community scene historic moments people dont drink explored nonalcoholic 2slgbtq spaces gta latest queer nowtorontocomfeaturedquee,2,2023-08-31 16:02:00+00:00,#Queer,neutral,0.25,0.45,0.0,1.0,0.0,queer bars pillars community scene historic moments people dont drink explored nonalcoholic 2slgbtq spaces gta latest queer nowtorontocomfeaturedquee,"['queer', 'bars', 'pillars', 'community', 'scene', 'historic', 'moments', 'people', 'dont', 'drink', 'explored', 'nonalcoholic', '2slgbtq', 'spaces', 'gta', 'latest', 'queer', 'nowtorontocomfeaturedquee']","['queer', 'bars', 'pillars', 'community', 'scene', 'historic', 'moments', 'people', 'dont', 'drink', 'explored', 'nonalcoholic', '2slgbtq', 'spaces', 'gta', 'latest', 'queer', 'nowtorontocomfeaturedquee']","['queer', 'bar', 'pillar', 'commun', 'scene', 'histor', 'moment', 'peopl', 'dont', 'drink', 'explor', 'nonalcohol', '2slgbtq', 'space', 'gta', 'latest', 'queer', 'nowtorontocomfeaturedque']"
@UAlbertaPress,indie rock poet joe bishop engages trope inherited masculinities time introduces sexualities move beyond heterosexist bitly3sochd3 riddlefence innisfreebooks accstjohns queer newfoundland,3,2023-08-31 16:00:00+00:00,#queer,positive,0.0,0.0,0.0,0.909,0.091,indie rock poet joe bishop engages trope inherited masculinities time introduces sexualities move beyond heterosexist bitly3sochd3 riddlefence innisfreebooks accstjohns queer newfoundland,"['indie', 'rock', 'poet', 'joe', 'bishop', 'engages', 'trope', 'inherited', 'masculinities', 'time', 'introduces', 'sexualities', 'move', 'beyond', 'heterosexist', 'bitly3sochd3', 'riddlefence', 'innisfreebooks', 'accstjohns', 'queer', 'newfoundland']","['indie', 'rock', 'poet', 'joe', 'bishop', 'engages', 'trope', 'inherited', 'masculinities', 'time', 'introduces', 'sexualities', 'move', 'beyond', 'heterosexist', 'bitly3sochd3', 'riddlefence', 'innisfreebooks', 'accstjohns', 'queer', 'newfoundland']","['indi', 'rock', 'poet', 'joe', 'bishop', 'engag', 'trope', 'inherit', 'masculin', 'time', 'introduc', 'sexual', 'move', 'beyond', 'heterosexist', 'bitly3sochd3', 'riddlef', 'innisfreebook', 'accstjohn', 'queer', 'newfoundland']"
@Fanbase_Press,fanbasepress lbcomiccon 2023 panel announcement healthy queer representation comics look like saturday sept 2 11 davidbooher richardfairgray wondermann5 williamotyler moderated fanbase press editorinchief barbrajdillon,11,2023-08-31 16:00:00+00:00,#Queer,positive,0.5,0.5,0.0,0.802,0.198,fanbasepress lbcomiccon 223 panel announcement healthy queer representation comics look like saturday sept 2 11 davidbooher richardfairgray wondermann5 williamotyler moderated fanbase press editorinchief barbrajdillon,"['fanbasepress', 'lbcomiccon', '223', 'panel', 'announcement', 'healthy', 'queer', 'representation', 'comics', 'look', 'like', 'saturday', 'sept', '2', '11', 'davidbooher', 'richardfairgray', 'wondermann5', 'williamotyler', 'moderated', 'fanbase', 'press', 'editorinchief', 'barbrajdillon']","['fanbasepress', 'lbcomiccon', '223', 'panel', 'announcement', 'healthy', 'queer', 'representation', 'comics', 'look', 'like', 'saturday', 'sept', '2', '11', 'davidbooher', 'richardfairgray', 'wondermann5', 'williamotyler', 'moderated', 'fanbase', 'press', 'editorinchief', 'barbrajdillon']","['fanbasepress', 'lbcomiccon', '223', 'panel', 'announc', 'healthi', 'queer', 'represent', 'comic', 'look', 'like', 'saturday', 'sept', '2', '11', 'davidbooh', 'richardfairgray', 'wondermann5', 'williamotyl', 'moder', 'fanbas', 'press', 'editorinchief', 'barbrajdillon']"
@__diegogarcia__,new book today would really appreciate could ask library purchase book explores gender sexuality islam contemporary indonesia voices queer muslims allies routledgecomgendersexuali,27,2023-08-31 15:30:00+00:00,#gender,positive,0.16767676767676767,0.2737373737373737,0.0,0.875,0.125,new book today would really appreciate could ask library purchase book explores gender sexuality islam contemporary indonesia voices queer muslims allies routledgecomgendersexuali,"['new', 'book', 'today', 'would', 'really', 'appreciate', 'could', 'ask', 'library', 'purchase', 'book', 'explores', 'gender', 'sexuality', 'islam', 'contemporary', 'indonesia', 'voices', 'queer', 'muslims', 'allies', 'routledgecomgendersexuali']","['new', 'book', 'today', 'would', 'really', 'appreciate', 'could', 'ask', 'library', 'purchase', 'book', 'explores', 'gender', 'sexuality', 'islam', 'contemporary', 'indonesia', 'voices', 'queer', 'muslims', 'allies', 'routledgecomgendersexuali']","['new', 'book', 'today', 'would', 'realli', 'appreci', 'could', 'ask', 'librari', 'purchas', 'book', 'explor', 'gender', 'sexual', 'islam', 'contemporari', 'indonesia', 'voic', 'queer', 'muslim', 'alli', 'routledgecomgendersexuali']"
@Vite_Wind,lets make gay queer trending bc ofmd goodomens wwdits,0,2023-08-31 14:51:00+00:00,#gay,neutral,0.4166666666666667,0.5833333333333334,0.0,1.0,0.0,lets make gay queer trending bc ofmd goodomens wwdits,"['lets', 'make', 'gay', 'queer', 'trending', 'bc', 'ofmd', 'goodomens', 'wwdits']","['lets', 'make', 'gay', 'queer', 'trending', 'bc', 'ofmd', 'goodomens', 'wwdits']","['let', 'make', 'gay', 'queer', 'trend', 'bc', 'ofmd', 'goodomen', 'wwdit']"
@Soul_Sutras,think different ways stretch barriers sit right mind got goosebumps listening dr varuna srinivasan hope find useful life journeys lgbtqia lgbtq lgbt feministpodcast masalapodcast queer,1,2023-08-31 13:46:00+00:00,#LGBTQIA,positive,0.1952380952380952,0.37857142857142856,0.0,0.799,0.201,think different ways stretch barriers sit right mind got goosebumps listening dr varuna srinivasan hope find useful life journeys lgbtqia lgbtq lgbt feministpodcast masalapodcast queer,"['think', 'different', 'ways', 'stretch', 'barriers', 'sit', 'right', 'mind', 'got', 'goosebumps', 'listening', 'dr', 'varuna', 'srinivasan', 'hope', 'find', 'useful', 'life', 'journeys', 'lgbtqia', 'lgbtq', 'lgbt', 'feministpodcast', 'masalapodcast', 'queer']","['think', 'different', 'ways', 'stretch', 'barriers', 'sit', 'right', 'mind', 'got', 'goosebumps', 'listening', 'dr', 'varuna', 'srinivasan', 'hope', 'find', 'useful', 'life', 'journeys', 'lgbtqia', 'lgbtq', 'lgbt', 'feministpodcast', 'masalapodcast', 'queer']","['think', 'differ', 'way', 'stretch', 'barrier', 'sit', 'right', 'mind', 'got', 'goosebump', 'listen', 'dr', 'varuna', 'srinivasan', 'hope', 'find', 'use', 'life', 'journey', 'lgbtqia', 'lgbtq', 'lgbt', 'feministpodcast', 'masalapodcast', 'queer']"
