username,text,likes,timestamp,tweet_hashtags/0,sentiment
@PinkSheepNews,glbtq icons going dominate television screens fall glbt2iqpride wontbeerased stopthehate queer defythename loveislove lovewins equalityact lgbtqnationcom202308lgbt,0,2023-08-30 02:11:00+00:00,#GLBT2IQPride,neutral
@SupportSapphics,rting free plz see disabled dv surviving queer survival swer trying 2 keep family dog safe dv 4 apps maximumcuteness crowdfund crowdfunding disability lgbtqia lgbt queer autism autistic bpd cptsd dv gofundme gfm trans mutualfunds xweek,2,2023-08-30 01:18:00+00:00,#crowdfund,positive
@JaxBailey8,want know get one else around want make feel good want one makes cry amount pleasure make feel lets honest problem corrupting nsfw nsfwcontent sadist bdsm queer,1,2023-08-30 00:37:00+00:00,#nsfw,positive
@SupportSapphics,plz rt support weeks disabled queer swer surviving dv mutualaid mutualaidrequest mutualfunds queerfunds queer lgbtqia lgbt lgbtq dv domesticviolence,0,2023-08-30 00:29:00+00:00,#Mutualaid,negative
@HRCLasVegas,hrclasvegas sends big thank amazing partners sponsors equalityball thank uniting honor authentic ballroom culture impact black brown queer community humanrightscampaign beygood palms thecenterlv ahflv pride,1,2023-08-29 22:52:00+00:00,#EqualityBall,positive
@QueerCroydon,craving summer feel join majesties summer special thursday 31st august 8pm theovaltavern free join hosts asifalahore shepherds bush special brand chaos safe space croydons lgbt community queer queercroydon,7,2023-08-29 22:49:00+00:00,#queer,positive
@KrisBryant2014,say really interesting way much passion recs listen podcast queer lgbtq,9,2023-08-29 22:40:00+00:00,#podcast,positive
@LoveMeLexSeries,josie arranges blind date reluctant lex lex arrives bar surprised find already knows date josies meddling turn find upcoming lovemelexseries coming september 2023 lgbt date queer,1,2023-08-29 22:30:00+00:00,#LoveMeLexSeries,negative
@Iamcheyenneblue,twinswap toaster oven small town sapphic romance sailing along amazon ku like low angst lighthearted romance depth humour take look mybooktoido lesbianromance sapphic queer books,10,2023-08-29 22:15:00+00:00,#KU,negative
@Hanna_Wells_,great guy sadly absolutely right please watch genderideologie queer,21,2023-08-29 22:05:00+00:00,#Genderideologie,positive
@InterPride,jenny gilruth education secretary scotland paid visit institution hailed event important milestone read bitly3ytozc0 interpride pride lgbt lgbtq lgbtqia lgbtqiaplus queer humanrights chosenfamily inclusion,0,2023-08-29 21:37:00+00:00,#interpride,positive
@secretemchysoc1,making awesome playlist queer af artists playing americanafest year help fam miss wan na get yall queercountry lgbtq countrymusic americana rootsmusic openspotifycomplaylist6m,3,2023-08-29 21:19:00+00:00,#Queer,positive
@wehedge,dont want miss vital issues panel ncssnetworks 103rd annual conference imperatives queer resistance speaking back troubling landscapes dehumanization injustice ncss2023 lgbt lgbtq lgbtqia socialjustice socialstudiesorgconference,4,2023-08-29 21:13:00+00:00,#Queer,positive
@blvd_mke,clock ticking nearly time significant encore performance significant want reserve seat email us boulevardticketsgmailcom milwaukee gay queer gaytheatre queertheatre,0,2023-08-29 21:05:00+00:00,#Milwaukee,positive
@JuicyGarland,yes tune sunday cyborg hot mess phantomartsent twitch channel 1pm est twitchtvtheneoncaster actualplay ttrpg ttrpgs cyborg cyberpunk gaymer drag queer nerd,1,2023-08-29 21:03:00+00:00,#cy_borg,negative
@AHemkendreis,hear talking queering methods sami art artivism annual conference rgs london tomorrow rgsorgresearchannualinte rgsibg23 royalgeographicsociety climatechange artivism queer environmentalhumanities,2,2023-08-29 20:54:00+00:00,#RGSIBG23,neutral
@RegenbogenSchmi,queer americans deserve better harm caused trumppence administration record includes opposing equalityact denying healthcare making schools unsafe restricting housing military access lgbtq rights humanrights must protected,5,2023-08-29 20:00:00+00:00,#Queer,positive
@drprchicago,pleased announce handbagtheaters 202324 season featuring three world premiere full details bitly3ehp92l chicagotheatre camp drag parody queer lgbtqia,2,2023-08-29 19:44:00+00:00,#chicagotheatre,positive
@secretemchysoc1,gon na queer tunes afternoon americanafest nashville groovenashville sept 23 25 yr faves including austinlucasind shawnavirago cindyemchy mercybell horseeyed julsnol melodiouswalker rachelanthecity cmt country roots,5,2023-08-29 18:54:00+00:00,#queer,positive
@PressJourney,looking favorite queer sciencefiction press mastodon wanderingshopjourneypress,5,2023-08-29 18:49:00+00:00,#queer,positive
@PressJourney,looking favorite queer sciencefiction press bluesky bskyappprofilejourneypres,9,2023-08-29 18:48:00+00:00,#queer,positive
@GaylordLabs,ggaylords gurl get crown princesses wear pink okuuuuurrrrr join queer nft community,1,2023-08-29 17:12:00+00:00,#queer,negative
@GGaylords,gurl get crown princesses wear pink okuuuuurrrrr join queer nft community,5,2023-08-29 17:11:00+00:00,#queer,negative
@GazeVersion,patsy kelly elisarollecomqueerplacesp oldhollywood queer queerrelationships lavendermarriage bisexualicons patsykelly lgbetty lgbt,0,2023-08-29 16:24:00+00:00,#oldhollywood,neutral
@GazeVersion,brief history suspected lavender marriages thefriskycomabriefhistor oldhollywood hollywood queer queerrelationships lavendermarriage bisexualicons lgbetty lgbt,0,2023-08-29 16:24:00+00:00,#oldhollywood,neutral
@UranusComics,excited present mini creatures uranus join us aug 31st comic queenz comic book happy hour albatross bar hosted cholaspears 710pm comic pop shops uranuscomics greg lockard liam donelly 5 comic book raffles nyc queer comics art queerart,5,2023-08-29 16:07:00+00:00,#nyc,positive
@TLAReleasing,drop hairspray winner takes james demitri indiefilm queercinema cinelgbt lgbtfilm cinegay gaymovie peliculasgay filmegay gayfilm queer lgbtq drag maxishield maxishield mgff23,11,2023-08-29 16:03:00+00:00,#indiefilm,negative
@out_sfl,books hamburgeraaron paints vivid picture time place hotel cuba novel sure appeal wide audience gay writer made sure feature significant queer characters storyline via greggsha outsflcombookshavanahard,10,2023-08-29 15:08:00+00:00,#queer,positive
@winkyVF,need brain compassion youve ruined praise love people turn heart darker still owe queenschristine trans queer community sincere apology educate live love die sad lonely person,0,2023-08-29 14:52:00+00:00,#trans,positive
@myred_ca,link bio appointment booking prep faq hivawareness hivprevention endstigma lovewins healthequality equality sex sexpostive queer lgbtq2s lgbtq lgbtqia pride lgbtcommunity toronto ottawa ontario canada,0,2023-08-29 14:22:00+00:00,#HIVawareness,neutral
@arvtwist02,hate lgbtq people therichfromcali descrimation lgbtiq queer,0,2023-08-29 14:15:00+00:00,#descrimation,negative
@spies_r_us,ive seeing hearing lately especially rwrb movie coming lgbtqia queer bisexual 40 things say bisexual vidpuffyanusfu6th6hegvssigaj2 via youtube,0,2023-08-29 14:05:00+00:00,#lgbtqia,positive
@feministgadfly,lies church told lgbtq lives truths lgbtq people bible says church welcome gods lgbtq children youre near dallas sept 11 please feel free join us lgbt queer awab,5,2023-08-29 13:32:00+00:00,#LGBTQ,positive
@Cutep3ngu1nsus,exhibit sorrows headcanon icons au exhibitofsorrows eos jackinthebox mrunknown mrnose mrsmile paintingclown headcanon icons au clowns clowncore nonbinary bisexual queer,3,2023-08-29 13:10:00+00:00,#exhibitofsorrows,neutral
@KnoxPride,lots going week pride community events knoxpridecenter knoxpride local nonprofit queer support pride southknoxville communitycenter sokno,0,2023-08-29 12:58:00+00:00,#pride,neutral
@JasLikeSpace,pretty much done excited upcoming episode queerasfact discuss history depicting queerness dd ttrpgs featuring vtm cyberpunk monsterhearts real passion project dnd ttrpgs vtm queer,12,2023-08-29 12:45:00+00:00,#DnD,positive
@SFWAustralia_WA,lgbtiaq hands knees boompsadazie bekind queer crowd get want wanted resorted usual bullying tactics violence rape threats young woman nice people arent lgbwithoutthet letwomenspeak,6,2023-08-29 12:35:00+00:00,#queer,positive
@kalwriter,heart may skipped beat kind review fastlove bookrecommendation bookreview newbook lgbt queer sapphicbooks instagramcompcwgz7ierqlt,0,2023-08-29 12:12:00+00:00,#fastlove,positive
@SceneLGBTQ,achingly beautiful brian butler reviews queer french film lie peccapics film queer lgbtq gscenecomartsfilmfilmre,4,2023-08-29 11:48:00+00:00,#Film,positive
@cariadcynnes,vmtiktokcomzgjg4jnqu please help blacktranslivesmatter blacklivesmatter translivesmatter transrightsarehumanrights nolgbwithoutthet lgbtqia lgbwiththet lwiththet gwiththet bwiththet lgbt lgbtq queer pride,0,2023-08-29 10:38:00+00:00,#BlackTransLivesMatter,neutral
@JKaye82,looking courses inspiration write autumn queer storytelling place anything possible beginning october 4th londonlitlab applications freetwo half price places sept 4th londonlitlabcoukcoursequ writingcommunity lgbtq,2,2023-08-29 10:27:00+00:00,#courses,negative
@wikixyz,todays lgbt related photo wikicommons cologne germany colognegaypride2016 parade045 commonswikimediaorgwikif queer lgbtq pride photos share see commonswikimediaorgwikic wikilgbt wikimediacommons banners colognepride,0,2023-08-29 09:07:00+00:00,#LGBT,neutral
@KevinHawkinsDC,last thursdays wecreatespace event barcelona incredible copanelists included scientist trans thai actress great qa networking rooftop dance party thanks everyone came discuss queer career plus invest community see next time shoutout michael edward stephens trish boston organizing queerleadership wecreatespace barcelona lgbtqia community,4,2023-08-29 08:37:00+00:00,#queer,positive
@GilbertBakerFF,gilbert baker remarkable human created gave og rainbow flag lgbtq community started gilbert baker film festival educate bring community together gilbertbakerfilmfestival connect communicate dont isolate queer mentalhealthmatters,8,2023-08-29 05:48:00+00:00,#LGBTQ,positive
@Melodyrachelk,dont like word queer,2,2023-08-29 05:28:00+00:00,#queer,neutral
@Zuzoe3,long wait new series lets enjoy love story geminifourth earthmix fanfiction love lgbtq wattpad blthai geminint fourthnattawat bl queer instagramcompco5gzwirkd1,1,2023-08-29 04:45:00+00:00,#geminifourth,positive
@Zuzoe3,long wait new series lets enjoy love story geminifourth fanfiction love lgbtq wattpad blthai geminint fourthnattawat bl queer outing newzeeland instagramcompcqcmyjnnc1i,2,2023-08-29 04:44:00+00:00,#geminifourth,positive
@Zuzoe3,long wait new series lets enjoy love story geminifourth fanfiction love lgbtq wattpad blthai geminint fourthnattawat bl queer outing therapy philosophy instagramcompcvbnyaotbp,1,2023-08-29 04:43:00+00:00,#geminifourth,positive
@Wonababi88,theres good world worth fighting wonababi transgender ftm enby queer transboy autism transwaareness chestbinder nonbinary gendereuphoria transmasculine lgbt autism dysphoria homemtrans queerasfolk binder genderfluid,1,2023-08-29 03:06:00+00:00,#wonababi,positive
@Dr_H_Pimlott,conservatives using trans queer kids fodder seek turn canadians dont fall divisive tactics onted onpoli skpoli nbpoli,2,2023-08-29 03:00:00+00:00,#Conservatives,negative
@Sev7enTaylor,win win lets dumb lets continue open doors black brown queer experiences words heard felt accessibility forever available,1,2023-08-29 00:46:00+00:00,#QUEER,positive
@CosmicShibaa,mahhhvelous monday join chaos positive vibes bring water snacks cute self yes giving energy thrive week lgbtqia2plus gaymer demi queer geek gaming safespace gay adhd pup demi,33,2023-08-29 00:28:00+00:00,#LGBTQIA2Plus,positive
@GigiStratton,amusing article foibles fools use word queer verb,0,2023-08-28 23:45:00+00:00,#queer,positive
@BarcellonaR,got shower love new pride earrings allthingscrowned look heavy arent really theyre quite comfortable queer lgbt fashion lgbtq sparkle pride pride2023,5,2023-08-28 22:14:00+00:00,#allthingscrowned,positive
@ltsdreamer,via instagram thanks smalltownweirdo garb queer clothingbrand horror queerhorror,23,2023-08-28 22:10:00+00:00,#Queer,positive
@BskyClinic,health issues gay men men sex men understand important health issues gay men men sex men get tips maintaining good health lgbtqpride gay bisexualitypride instagay mpfunguri queer mpfunguriherbalproducts,1,2023-08-28 22:05:00+00:00,#lgbtqpride,positive
@venusvenu15,venus silent back art watercolor issue 7 magazine itsaphillything queer venus swerv iykyk,0,2023-08-28 21:48:00+00:00,#Itsaphillything,positive
@HaltonLegal,legal barriers prevent members trans nonbinary queer community accurately identifying official documents offer monthly id clinics provide assistance process next one friday september 4 3pm 430pm,3,2023-08-28 21:45:00+00:00,#Trans,positive
@InterPride,game one many elements project received funding united states agency international development read bitly3ysbf0l interpride pride lgbt lgbtq lgbtqia lgbtqiaplus queer humanrights chosenfamily lebanon middleeast,11,2023-08-28 21:37:00+00:00,#interpride,positive
@Mal_king77,one fav styles ever explore trending queer black lgbt,3,2023-08-28 21:14:00+00:00,#explore,negative
@etalkCTV,billy porter opened us queerness used considered liability people industry superpower billyporter lgbtq interview kamalaharris queer queerness,1,2023-08-28 20:24:00+00:00,#BillyPorter,neutral
@GeorgieBeeHive,im probably biased im manchester easily put best pride event country manchester pride literally bees knees manchesterpride lgbt transrights queer trans transisbeautiful,3,2023-08-28 20:21:00+00:00,#ManchesterPride,positive
@GeorgieBeeHive,im probably biased im manchester easily put best pride event country manchester pride literally bees knees manchesterpride lgbt transrights queer trans transisbeautiful,2,2023-08-28 20:20:00+00:00,#ManchesterPride,positive
@dom_queer,heres prompt week last august always wed love see create queer lgbtq writing writingprompt,2,2023-08-28 20:17:00+00:00,#queer,positive
@SwellPride,jessie l held embroidery workshop camp ohana folks watched prideswell cellphilms created pieces response prompt queer futures,6,2023-08-28 19:42:00+00:00,#embroidery,positive
